index,(+ve word count) ,(-ve word count),(overall polarity),(times change in pol),(largest + cont),(largest - cont),(capital letters),(punctuation),emoji_count,laughter_exp_count,label
2991,0,0,0,0,0,0,2,1,0,0,0
2992,0,0,0,0,0,0,2,0,4,0,1
2993,0,0,0,0,0,0,2,1,0,0,0
2994,2,0,2,0,2,0,2,0,0,0,1
2995,3,0,3,0,3,0,1,2,0,0,0
2996,0,2,-3,0,0,2,11,2,0,0,1
2997,1,0,1,0,1,0,12,0,0,0,1
2998,0,0,0,0,0,0,11,0,0,0,0
2999,1,0,2,0,1,0,2,0,0,0,0
3000,2,1,3,1,2,1,3,0,0,0,1
3001,1,0,1,0,1,0,0,3,0,1,1
3002,0,1,-1,0,0,1,1,2,1,0,0
3003,1,0,2,0,1,0,3,0,0,0,0
3004,0,0,0,0,0,0,10,0,0,0,0
3005,0,0,0,0,0,0,2,2,0,0,1
3006,1,2,-1,1,1,2,4,0,0,0,0
3007,0,0,0,0,0,0,7,0,0,0,0
3008,1,0,1,0,1,0,12,0,0,1,1
3009,0,1,-1,0,0,1,1,2,0,0,1
3010,0,1,-1,0,0,1,6,0,0,0,1
3011,3,0,3,0,3,0,1,0,0,1,0
3012,2,0,2,0,2,0,7,0,0,0,1
3013,0,0,0,0,0,0,0,0,0,0,0
3014,0,0,0,0,0,0,1,0,0,0,0
3015,0,0,0,0,0,0,16,0,0,0,0
3016,1,0,1,0,1,0,6,0,0,0,0
3017,0,2,-2,0,0,2,9,0,0,0,1
3018,0,0,0,0,0,0,1,0,0,0,0
3019,0,2,-4,0,0,2,3,3,0,0,0
3020,0,0,0,0,0,0,5,0,0,0,0
3021,1,1,-1,1,1,1,3,0,0,0,0
3022,0,0,0,0,0,0,21,0,0,0,0
3023,1,0,1,0,1,0,4,2,0,0,0
3024,1,1,-2,1,1,1,2,1,0,0,1
3025,0,0,0,0,0,0,3,0,0,0,0
3026,1,0,1,0,1,0,2,0,0,1,1
3027,2,0,3,0,2,0,1,2,0,1,0
3028,1,3,-3,2,1,2,10,0,0,0,0
3029,0,0,0,0,0,0,4,0,0,0,0
3030,0,0,0,0,0,0,12,0,0,0,0
3031,0,0,0,0,0,0,5,0,0,0,1
3032,0,0,0,0,0,0,20,0,0,0,0
3033,1,0,2,0,1,0,6,2,3,0,1
3034,0,1,-3,0,0,1,7,0,0,0,0
3035,0,0,0,0,0,0,3,0,0,0,0
3036,0,0,0,0,0,0,27,0,0,0,0
3037,1,2,-1,2,1,1,11,3,0,0,0
3038,0,3,-4,0,0,3,15,0,0,0,0
3039,1,0,2,0,1,0,3,1,0,0,1
3040,1,0,2,0,1,0,6,0,3,0,0
3041,1,0,2,0,1,0,2,0,0,0,1
3042,2,0,2,0,2,0,6,0,0,0,0
3043,3,0,6,0,3,0,2,0,0,0,1
3044,0,2,-4,0,0,2,5,0,0,0,1
3045,2,1,0,2,1,1,4,0,0,0,1
3046,0,0,0,0,0,0,0,0,0,0,0
3047,0,0,0,0,0,0,4,0,0,0,0
3048,0,0,0,0,0,0,3,0,0,0,1
3049,0,0,0,0,0,0,0,0,0,0,0
3050,0,0,0,0,0,0,7,0,0,0,0
3051,3,1,5,1,3,1,4,0,0,0,1
3052,0,1,-2,0,0,1,6,4,0,0,1
3053,0,3,-6,0,0,3,7,0,0,0,1
3054,0,0,0,0,0,0,2,0,0,0,0
3055,0,0,0,0,0,0,2,0,0,0,0
3056,0,1,-2,0,0,1,20,1,0,0,1
3057,1,0,2,0,1,0,1,2,1,0,1
3058,1,0,1,0,1,0,6,1,0,0,0
3059,1,0,1,0,1,0,3,0,0,0,0
3060,0,0,0,0,0,0,3,0,0,0,0
3061,0,1,-1,0,0,1,2,0,0,0,0
3062,2,1,0,2,1,1,2,0,0,0,1
3063,0,0,0,0,0,0,7,0,0,0,0
3064,0,0,0,0,0,0,2,1,0,0,0
3065,3,0,5,0,3,0,2,0,0,0,0
3066,0,1,-1,0,0,1,1,4,0,0,1
3067,1,0,2,0,1,0,3,2,0,0,0
3068,1,1,-1,1,1,1,5,2,0,0,1
3069,0,0,0,0,0,0,13,0,0,0,0
3070,0,4,-8,0,0,4,4,3,0,0,1
3071,0,0,0,0,0,0,22,0,0,0,0
3072,1,0,1,0,1,0,15,0,0,0,0
3073,1,1,1,1,1,1,4,2,0,0,1
3074,2,2,0,1,2,2,8,0,0,1,0
3075,1,0,1,0,1,0,7,0,0,0,0
3076,0,0,0,0,0,0,1,0,0,0,1
3077,1,0,1,0,1,0,0,0,0,0,0
3078,1,0,1,0,1,0,10,0,0,0,0
3079,0,0,0,0,0,0,3,0,0,0,0
3080,0,1,-1,0,0,1,4,0,0,0,0
3081,0,0,0,0,0,0,3,0,0,0,0
3082,3,0,3,0,3,0,4,0,0,0,0
3083,1,0,2,0,1,0,1,0,0,0,0
3084,0,0,0,0,0,0,5,0,0,0,1
3085,0,0,0,0,0,0,3,0,0,0,0
3086,0,0,0,0,0,0,1,2,0,0,0
3087,0,1,-1,0,0,1,0,0,4,0,1
3088,0,0,0,0,0,0,0,0,0,0,1
3089,0,0,0,0,0,0,16,0,0,0,1
3090,2,0,3,0,2,0,4,0,1,0,0
3091,0,0,0,0,0,0,2,0,0,0,1
3092,0,0,0,0,0,0,4,0,0,0,0
3093,1,0,1,0,1,0,4,0,0,0,0
3094,4,0,6,0,4,0,6,0,0,0,0
3095,2,2,1,2,1,2,1,0,0,0,1
3096,0,0,0,0,0,0,1,1,0,0,1
3097,0,0,0,0,0,0,2,0,0,0,1
3098,1,3,-3,1,1,3,0,5,0,0,1
3099,0,0,0,0,0,0,7,0,0,0,1
3100,1,2,-2,1,1,2,1,0,0,0,1
3101,3,0,4,0,3,0,4,0,0,0,1
3102,2,2,-1,1,2,2,1,0,1,0,1
3103,0,2,-4,0,0,2,1,0,0,0,1
3104,0,0,0,0,0,0,1,0,0,0,1
3105,1,0,1,0,1,0,5,0,0,0,1
3106,0,1,-1,0,0,1,5,0,0,0,0
3107,2,0,4,0,2,0,5,0,0,0,0
3108,0,1,-1,0,0,1,4,0,0,0,0
3109,1,0,1,0,1,0,3,0,0,0,1
3110,0,1,-1,0,0,1,1,0,0,0,0
3111,2,0,3,0,2,0,4,0,0,0,0
3112,1,0,1,0,1,0,2,1,0,0,0
3113,1,0,1,0,1,0,1,1,0,0,1
3114,2,0,2,0,2,0,0,1,0,0,1
3115,1,1,1,1,1,1,1,0,0,0,1
3116,0,0,0,0,0,0,5,1,0,0,0
3117,0,0,0,0,0,0,4,0,0,0,0
3118,0,1,-3,0,0,1,3,0,0,0,0
3119,0,0,0,0,0,0,2,0,0,0,1
3120,0,0,0,0,0,0,3,0,0,0,1
3121,1,1,-1,1,1,1,7,0,0,0,1
3122,1,0,2,0,1,0,5,0,0,0,0
3123,1,0,2,0,1,0,1,0,0,0,1
3124,1,0,2,0,1,0,5,1,0,0,1
3125,0,0,0,0,0,0,5,0,0,0,0
3126,0,0,0,0,0,0,4,0,0,0,0
3127,1,0,2,0,1,0,2,0,0,0,1
3128,0,0,0,0,0,0,15,0,0,0,1
3129,0,2,-2,0,0,2,9,0,0,0,0
3130,1,1,1,1,1,1,4,0,0,0,1
3131,0,1,-1,0,0,1,4,0,0,0,0
3132,1,0,2,0,1,0,3,4,1,0,1
3133,2,1,0,1,2,1,1,0,0,0,0
3134,1,0,2,0,1,0,4,0,0,1,0
3135,0,0,0,0,0,0,5,0,0,0,0
3136,1,2,-1,1,1,2,2,0,0,0,0
3137,1,0,1,0,1,0,8,1,1,0,1
3138,0,2,-5,0,0,2,8,1,0,0,1
3139,1,0,1,0,1,0,3,0,0,0,0
3140,0,0,0,0,0,0,4,11,0,0,1
3141,0,0,0,0,0,0,4,0,0,0,0
3142,2,2,-2,1,2,2,1,1,0,1,0
3143,3,0,6,0,3,0,0,0,0,1,1
3144,0,0,0,0,0,0,9,0,0,0,1
3145,0,0,0,0,0,0,6,0,0,0,0
3146,1,0,3,0,1,0,5,0,0,0,1
3147,0,1,-1,0,0,1,4,0,0,0,0
3148,0,0,0,0,0,0,6,0,0,0,1
3149,0,0,0,0,0,0,4,0,0,0,0
3150,1,0,1,0,1,0,2,0,0,0,0
3151,2,0,4,0,2,0,1,0,0,0,0
3152,0,0,0,0,0,0,1,0,0,0,1
3153,0,0,0,0,0,0,1,0,0,0,0
3154,0,1,-1,0,0,1,0,2,0,0,1
3155,0,0,0,0,0,0,5,1,0,0,0
3156,0,1,-1,0,0,1,7,0,0,0,0
3157,1,0,1,0,1,0,2,2,0,0,1
3158,0,1,-1,0,0,1,4,0,0,0,1
3159,0,0,0,0,0,0,6,0,0,0,0
3160,0,1,-1,0,0,1,15,0,0,0,1
3161,2,1,3,2,1,1,1,0,0,0,0
3162,0,0,0,0,0,0,1,0,1,0,1
3163,1,1,-2,1,1,1,6,1,0,0,1
3164,0,1,-1,0,0,1,2,0,0,0,1
3165,2,1,2,2,1,1,9,1,0,0,0
3166,1,2,0,1,1,2,3,0,0,0,1
3167,2,0,3,0,2,0,1,4,0,0,0
3168,0,0,0,0,0,0,3,0,0,0,0
3169,0,1,-1,0,0,1,6,3,0,0,0
3170,0,0,0,0,0,0,7,0,0,0,0
3171,0,0,0,0,0,0,3,0,0,0,1
3172,0,2,-2,0,0,2,14,0,0,0,0
3173,0,0,0,0,0,0,1,0,0,0,1
3174,0,0,0,0,0,0,4,0,0,0,0
3175,1,1,0,1,1,1,3,1,0,0,0
3176,1,0,1,0,1,0,2,0,0,0,0
3177,0,0,0,0,0,0,12,0,0,0,0
3178,1,0,1,0,1,0,3,0,0,0,0
3179,2,0,3,0,2,0,3,0,0,0,1
3180,0,1,-1,0,0,1,9,0,0,0,0
3181,0,0,0,0,0,0,1,0,0,0,0
3182,1,0,2,0,1,0,5,1,0,0,0
3183,1,0,1,0,1,0,11,0,0,0,0
3184,0,1,-1,0,0,1,5,0,0,0,0
3185,1,0,2,0,1,0,1,0,0,0,0
3186,3,0,3,0,3,0,7,0,0,0,0
3187,0,0,0,0,0,0,1,1,0,0,1
3188,1,0,2,0,1,0,3,0,31,0,1
3189,0,1,-1,0,0,1,4,0,0,0,1
3190,2,1,3,2,1,1,2,2,0,0,1
3191,1,0,1,0,1,0,3,1,0,0,1
3192,0,0,0,0,0,0,10,0,0,0,0
3193,0,1,-2,0,0,1,1,0,0,0,1
3194,0,0,0,0,0,0,3,0,0,0,1
3195,1,0,1,0,1,0,1,1,1,0,0
3196,0,0,0,0,0,0,10,0,0,0,0
3197,0,1,-1,0,0,1,1,1,1,0,1
3198,3,1,2,2,2,1,2,2,1,0,1
3199,1,1,-1,1,1,1,7,0,0,0,0
3200,0,2,-2,0,0,2,0,0,0,0,0
3201,0,0,0,0,0,0,7,0,0,0,0
3202,0,1,-3,0,0,1,2,2,0,0,1
3203,0,1,-1,0,0,1,7,0,0,0,1
3204,0,0,0,0,0,0,3,0,0,0,0
3205,2,2,0,1,2,2,8,2,0,1,1
3206,0,0,0,0,0,0,4,0,0,0,0
3207,0,2,-2,0,0,2,2,0,0,0,0
3208,0,0,0,0,0,0,1,0,0,0,0
3209,0,0,0,0,0,0,3,0,0,0,0
3210,0,0,0,0,0,0,8,0,0,0,0
3211,0,0,0,0,0,0,8,2,0,0,0
3212,0,2,-3,0,0,2,1,1,0,0,1
3213,0,0,0,0,0,0,1,0,0,0,0
3214,1,1,1,1,1,1,2,0,0,0,1
3215,0,1,-1,0,0,1,5,0,0,0,1
3216,0,1,-2,0,0,1,1,0,0,0,0
3217,1,0,2,0,1,0,1,0,2,0,0
3218,2,0,2,0,2,0,11,0,0,0,1
3219,0,0,0,0,0,0,9,1,0,0,0
3220,4,0,7,0,4,0,6,0,0,0,0
3221,0,0,0,0,0,0,3,4,0,0,1
3222,0,0,0,0,0,0,11,0,0,0,0
3223,1,0,2,0,1,0,2,0,0,0,0
3224,0,0,0,0,0,0,6,0,0,0,0
3225,1,1,1,1,1,1,5,0,0,0,0
3226,0,0,0,0,0,0,10,0,0,0,0
3227,1,0,1,0,1,0,5,0,0,0,0
3228,1,0,2,0,1,0,0,2,0,0,1
3229,2,0,3,0,2,0,1,2,0,0,0
3230,0,0,0,0,0,0,1,0,0,0,0
3231,0,1,-1,0,0,1,2,0,0,0,0
3232,1,0,3,0,1,0,0,0,0,0,0
3233,0,0,0,0,0,0,2,0,0,0,0
3234,0,0,0,0,0,0,3,0,0,0,0
3235,0,0,0,0,0,0,7,0,0,0,0
3236,1,0,1,0,1,0,4,1,0,0,1
3237,0,0,0,0,0,0,2,1,0,0,0
3238,0,0,0,0,0,0,0,2,0,0,1
3239,1,0,2,0,1,0,6,0,0,0,0
3240,0,2,-3,0,0,2,4,0,0,0,1
3241,0,0,0,0,0,0,4,0,0,0,0
3242,0,0,0,0,0,0,2,0,0,0,0
3243,0,1,-1,0,0,1,0,0,0,0,0
3244,0,2,-2,0,0,2,1,0,0,0,0
3245,1,0,1,0,1,0,7,0,0,0,0
3246,0,0,0,0,0,0,4,0,0,0,0
3247,0,0,0,0,0,0,1,0,0,0,0
3248,0,0,0,0,0,0,6,0,0,0,1
3249,0,1,-1,0,0,1,0,0,0,0,1
3250,0,3,-4,0,0,3,10,3,0,0,1
3251,2,0,3,0,2,0,4,0,0,0,0
3252,0,0,0,0,0,0,2,0,0,0,0
3253,1,1,-2,1,1,1,2,2,0,0,0
3254,0,0,0,0,0,0,2,0,0,0,0
3255,1,0,2,0,1,0,0,0,0,0,1
3256,1,0,1,0,1,0,6,0,0,0,0
3257,0,0,0,0,0,0,4,2,0,0,1
3258,0,0,0,0,0,0,4,0,0,0,1
3259,0,1,-1,0,0,1,1,0,0,0,0
3260,1,0,2,0,1,0,3,0,0,0,1
3261,0,0,0,0,0,0,9,2,0,0,0
3262,0,0,0,0,0,0,10,0,0,0,0
3263,1,0,1,0,1,0,2,1,0,0,1
3264,0,0,0,0,0,0,11,0,0,0,0
3265,0,0,0,0,0,0,7,1,0,0,1
3266,1,1,0,1,1,1,3,0,0,0,1
3267,0,0,0,0,0,0,9,0,0,0,0
3268,0,0,0,0,0,0,1,0,0,0,1
3269,0,3,-4,0,0,3,5,0,0,0,0
3270,1,0,1,0,1,0,2,0,0,0,0
3271,0,0,0,0,0,0,9,0,0,0,0
3272,1,0,2,0,1,0,1,0,0,0,0
3273,0,0,0,0,0,0,7,0,0,0,0
3274,0,1,-1,0,0,1,13,0,0,0,0
3275,1,2,-2,2,1,1,4,1,0,0,1
3276,3,0,4,0,3,0,11,0,0,0,0
3277,2,0,2,0,2,0,0,0,0,0,0
3278,0,0,0,0,0,0,3,0,0,0,1
3279,0,2,-2,0,0,2,12,0,0,0,0
3280,1,0,2,0,1,0,0,0,0,0,0
3281,0,0,0,0,0,0,4,1,0,0,1
3282,0,0,0,0,0,0,7,0,0,0,0
3283,0,1,-1,0,0,1,5,1,0,0,1
3284,0,0,0,0,0,0,2,0,0,0,0
3285,0,0,0,0,0,0,4,0,0,0,0
3286,0,0,0,0,0,0,14,0,0,0,1
3287,1,0,2,0,1,0,0,0,0,0,0
3288,0,0,0,0,0,0,8,0,0,0,0
3289,0,0,0,0,0,0,0,0,0,0,1
3290,0,0,0,0,0,0,11,0,0,0,0
3291,3,0,4,0,3,0,2,1,0,0,0
3292,0,0,0,0,0,0,2,0,0,0,1
3293,1,0,1,0,1,0,8,0,0,0,0
3294,0,0,0,0,0,0,2,0,0,0,0
3295,0,1,-1,0,0,1,2,4,0,0,1
3296,0,1,-1,0,0,1,9,1,0,0,1
3297,0,0,0,0,0,0,7,1,0,0,0
3298,1,0,1,0,1,0,4,4,0,0,0
3299,1,0,1,0,1,0,7,0,0,0,1
3300,0,1,-2,0,0,1,11,0,0,0,0
3301,0,0,0,0,0,0,8,2,0,0,0
3302,0,0,0,0,0,0,15,1,0,0,0
3303,0,0,0,0,0,0,2,0,0,0,1
3304,1,0,2,0,1,0,1,0,0,0,1
3305,2,0,3,0,2,0,2,2,0,0,1
3306,1,0,2,0,1,0,9,1,0,0,1
3307,1,1,1,1,1,1,3,0,0,0,0
3308,0,0,0,0,0,0,5,0,0,0,1
3309,1,0,1,0,1,0,1,0,0,0,0
3310,1,1,0,1,1,1,1,1,0,0,1
3311,1,0,1,0,1,0,3,1,0,0,0
3312,0,0,0,0,0,0,8,0,0,0,1
3313,0,4,-7,0,0,4,5,0,0,0,1
3314,1,2,-1,1,1,2,2,0,0,0,1
3315,0,0,0,0,0,0,7,0,0,0,0
3316,0,0,0,0,0,0,4,1,0,0,1
3317,0,1,-2,0,0,1,7,0,0,0,0
3318,0,1,-3,0,0,1,2,0,0,0,1
3319,0,1,-2,0,0,1,2,0,0,0,0
3320,0,0,0,0,0,0,12,0,0,0,0
3321,0,0,0,0,0,0,3,2,1,0,0
3322,0,0,0,0,0,0,8,0,0,0,0
3323,0,0,0,0,0,0,12,1,0,0,0
3324,0,0,0,0,0,0,3,0,0,0,0
3325,2,0,3,0,2,0,1,0,0,0,1
3326,3,1,2,1,3,1,5,0,0,0,0
3327,0,0,0,0,0,0,38,1,0,0,1
3328,1,0,2,0,1,0,2,0,4,0,0
3329,0,0,0,0,0,0,2,0,0,0,1
3330,0,0,0,0,0,0,4,0,0,0,0
3331,0,1,-2,0,0,1,4,1,0,0,1
3332,1,0,1,0,1,0,1,0,1,0,0
3333,0,0,0,0,0,0,2,0,0,0,1
3334,2,0,4,0,2,0,3,0,0,0,1
3335,0,0,0,0,0,0,4,0,0,0,0
3336,0,1,-1,0,0,1,4,0,0,0,0
3337,0,1,-3,0,0,1,3,0,0,0,0
3338,0,0,0,0,0,0,2,0,0,0,0
3339,1,0,2,0,1,0,1,0,0,0,1
3340,1,0,2,0,1,0,8,0,0,0,0
3341,1,0,1,0,1,0,1,1,0,0,1
3342,0,0,0,0,0,0,1,0,0,0,0
3343,1,2,-4,1,1,2,6,0,0,0,1
3344,0,0,0,0,0,0,2,0,0,0,0
3345,0,0,0,0,0,0,1,0,0,0,1
3346,0,0,0,0,0,0,4,0,0,0,1
3347,2,1,3,2,1,1,6,0,0,0,0
3348,2,0,5,0,2,0,12,0,0,0,0
3349,1,0,2,0,1,0,8,1,0,0,0
3350,0,0,0,0,0,0,7,1,0,0,1
3351,0,0,0,0,0,0,9,0,0,0,0
3352,0,0,0,0,0,0,7,0,0,0,0
3353,0,0,0,0,0,0,12,2,0,0,0
3354,0,0,0,0,0,0,3,0,0,0,1
3355,1,1,0,1,1,1,1,2,0,0,1
3356,0,0,0,0,0,0,5,9,0,0,1
3357,0,0,0,0,0,0,2,0,0,0,1
3358,0,0,0,0,0,0,15,2,0,0,1
3359,0,0,0,0,0,0,9,0,0,0,1
3360,0,0,0,0,0,0,3,0,0,0,0
3361,0,1,-1,0,0,1,9,1,0,0,1
3362,0,1,-1,0,0,1,2,0,0,0,0
3363,0,0,0,0,0,0,6,2,0,0,0
3364,0,1,-1,0,0,1,7,0,0,0,1
3365,0,2,-2,0,0,2,6,0,0,0,1
3366,0,0,0,0,0,0,5,0,0,0,0
3367,0,1,-2,0,0,1,3,0,0,0,0
3368,1,0,1,0,1,0,7,5,0,0,1
3369,0,0,0,0,0,0,6,2,0,0,1
3370,0,0,0,0,0,0,2,0,0,0,1
3371,0,0,0,0,0,0,5,0,0,0,1
3372,0,2,-4,0,0,2,7,0,0,0,1
3373,0,1,-3,0,0,1,4,1,0,0,1
3374,0,1,-1,0,0,1,5,0,0,0,0
3375,0,0,0,0,0,0,26,2,0,0,0
3376,0,0,0,0,0,0,12,0,0,0,0
3377,1,0,2,0,1,0,8,0,0,0,0
3378,2,0,3,0,2,0,4,1,0,0,1
3379,2,0,3,0,2,0,6,0,0,0,0
3380,2,0,4,0,2,0,2,1,0,0,1
3381,1,0,1,0,1,0,0,3,0,0,1
3382,2,1,1,1,2,1,3,1,0,0,0
3383,0,0,0,0,0,0,4,2,0,0,1
3384,0,1,-2,0,0,1,4,0,0,0,1
3385,1,2,-2,1,1,2,1,1,0,0,1
3386,0,1,-2,0,0,1,2,4,0,0,1
3387,0,0,0,0,0,0,1,0,0,0,1
3388,0,0,0,0,0,0,6,0,0,0,0
3389,1,1,-1,1,1,1,1,0,0,0,0
3390,0,0,0,0,0,0,8,0,0,0,1
3391,0,4,-8,0,0,4,4,0,0,0,0
3392,0,0,0,0,0,0,0,1,0,0,0
3393,0,1,-1,0,0,1,0,0,0,0,1
3394,0,0,0,0,0,0,3,0,0,0,0
3395,2,0,3,0,2,0,8,0,0,0,0
3396,1,0,1,0,1,0,2,0,0,0,1
3397,0,1,-1,0,0,1,5,0,0,0,0
3398,1,0,1,0,1,0,0,0,0,0,1
3399,4,0,6,0,4,0,6,2,0,0,0
3400,0,1,-2,0,0,1,2,2,1,0,1
3401,0,0,0,0,0,0,1,2,0,0,0
3402,0,0,0,0,0,0,9,2,0,0,1
3403,0,1,-2,0,0,1,1,2,1,0,0
3404,0,0,0,0,0,0,6,0,0,0,0
3405,1,0,1,0,1,0,10,0,0,0,0
3406,0,0,0,0,0,0,12,1,0,0,0
3407,0,0,0,0,0,0,7,0,0,0,0
3408,0,0,0,0,0,0,4,0,0,0,0
3409,4,0,6,0,4,0,6,0,0,0,0
3410,0,0,0,0,0,0,5,0,0,0,1
3411,0,0,0,0,0,0,3,0,0,0,0
3412,0,0,0,0,0,0,1,1,0,0,1
3413,2,0,3,0,2,0,8,0,0,0,0
3414,1,1,0,1,1,1,3,0,0,0,1
3415,0,2,-4,0,0,2,1,1,0,0,0
3416,0,1,-1,0,0,1,3,2,0,0,0
3417,2,0,3,0,2,0,5,0,1,1,1
3418,1,0,1,0,1,0,1,2,0,0,1
3419,0,0,0,0,0,0,2,2,0,0,1
3420,0,1,-1,0,0,1,8,1,0,0,0
3421,2,1,1,2,1,1,7,0,0,0,0
3422,1,0,1,0,1,0,7,0,0,0,0
3423,0,1,-3,0,0,1,0,2,0,0,1
3424,2,0,3,0,2,0,80,0,0,0,1
3425,0,0,0,0,0,0,3,4,0,0,1
3426,0,0,0,0,0,0,5,0,0,0,0
3427,1,0,1,0,1,0,3,0,0,0,1
3428,2,0,3,0,2,0,14,0,0,0,0
3429,1,0,1,0,1,0,3,2,1,0,1
3430,0,0,0,0,0,0,5,0,0,0,0
3431,0,0,0,0,0,0,15,1,0,0,0
3432,3,0,3,0,3,0,6,0,0,0,0
3433,0,0,0,0,0,0,1,0,0,0,0
3434,1,0,1,0,1,0,5,1,0,0,1
3435,1,0,1,0,1,0,5,0,0,0,0
3436,0,0,0,0,0,0,6,1,0,0,0
3437,1,0,2,0,1,0,11,0,0,0,0
3438,0,0,0,0,0,0,1,1,0,0,1
3439,2,1,3,1,2,1,3,0,0,0,1
3440,0,0,0,0,0,0,1,0,0,0,1
3441,0,0,0,0,0,0,14,0,0,0,0
3442,0,0,0,0,0,0,6,2,0,0,1
3443,1,0,1,0,1,0,1,0,0,0,0
3444,0,1,-3,0,0,1,2,0,0,0,0
3445,1,0,1,0,1,0,4,0,0,0,0
3446,3,0,3,0,3,0,10,0,0,0,1
3447,1,2,-2,2,1,1,11,0,0,0,0
3448,1,0,1,0,1,0,5,0,0,0,0
3449,0,1,-2,0,0,1,0,0,0,0,0
3450,1,2,-1,1,1,2,0,2,0,0,1
3451,1,0,3,0,1,0,9,1,0,0,0
3452,1,0,1,0,1,0,2,0,0,0,1
3453,0,0,0,0,0,0,13,0,0,0,0
3454,0,0,0,0,0,0,10,0,0,0,0
3455,0,2,-4,0,0,2,3,0,0,0,0
3456,2,0,2,0,2,0,4,0,0,0,0
3457,1,0,1,0,1,0,9,0,0,0,0
3458,0,0,0,0,0,0,9,0,0,0,1
3459,1,1,1,1,1,1,7,0,0,0,1
3460,0,0,0,0,0,0,2,0,0,0,1
3461,0,1,-1,0,0,1,8,0,0,0,1
3462,0,0,0,0,0,0,9,0,0,0,1
3463,1,1,-1,1,1,1,3,0,0,0,0
3464,0,0,0,0,0,0,21,1,0,0,0
3465,0,0,0,0,0,0,3,1,0,0,1
3466,1,0,1,0,1,0,5,0,0,0,1
3467,1,1,1,1,1,1,8,3,0,0,1
3468,1,0,1,0,1,0,1,0,2,0,1
3469,1,0,1,0,1,0,3,0,0,0,1
3470,0,0,0,0,0,0,5,0,0,0,0
3471,0,0,0,0,0,0,3,3,0,0,1
3472,2,2,-1,2,2,1,3,0,0,1,1
3473,1,0,2,0,1,0,2,0,0,0,1
3474,1,0,1,0,1,0,2,1,0,0,1
3475,0,0,0,0,0,0,18,0,0,0,0
3476,0,1,-1,0,0,1,2,0,0,0,0
3477,1,0,2,0,1,0,4,0,0,0,0
3478,0,3,-3,0,0,3,2,0,0,0,0
3479,0,0,0,0,0,0,8,0,0,0,0
3480,1,0,2,0,1,0,6,1,0,0,0
3481,0,0,0,0,0,0,5,0,0,0,0
3482,1,1,0,1,1,1,2,1,1,0,0
3483,0,0,0,0,0,0,2,0,0,0,1
3484,1,0,1,0,1,0,8,0,0,0,0
3485,2,0,3,0,2,0,6,0,0,0,0
3486,0,0,0,0,0,0,1,0,0,0,0
3487,0,0,0,0,0,0,14,0,0,0,0
3488,0,1,-1,0,0,1,8,1,0,0,1
3489,0,0,0,0,0,0,5,1,0,0,0
3490,1,1,-1,1,1,1,1,3,0,0,1
3491,1,1,0,1,1,1,3,2,0,0,1
3492,2,0,3,0,2,0,18,0,0,0,1
3493,0,1,-1,0,0,1,5,0,0,0,0
3494,1,1,0,1,1,1,2,2,0,0,1
3495,0,1,-1,0,0,1,6,2,0,0,1
3496,0,0,0,0,0,0,3,5,0,0,0
3497,1,0,2,0,1,0,5,0,0,0,0
3498,1,1,0,1,1,1,0,0,0,0,1
3499,0,0,0,0,0,0,2,0,0,0,0
3500,1,0,1,0,1,0,5,0,0,0,0
3501,1,0,2,0,1,0,4,0,0,0,0
3502,1,2,-2,2,1,1,11,0,0,0,1
3503,0,2,-2,0,0,2,7,1,0,0,1
3504,1,0,1,0,1,0,2,0,0,0,0
3505,1,0,1,0,1,0,1,2,0,0,1
3506,2,1,2,1,2,1,15,0,0,0,1
3507,1,1,0,1,1,1,2,0,0,0,1
3508,0,0,0,0,0,0,4,0,0,0,0
3509,0,2,-4,0,0,2,1,0,1,0,1
3510,0,0,0,0,0,0,1,0,0,0,0
3511,0,0,0,0,0,0,2,0,0,0,1
3512,0,0,0,0,0,0,8,0,0,0,0
3513,0,0,0,0,0,0,7,0,0,0,0
3514,0,0,0,0,0,0,9,2,0,0,0
3515,1,1,0,1,1,1,1,0,0,0,1
3516,0,0,0,0,0,0,4,0,0,0,0
3517,0,1,-2,0,0,1,3,2,0,0,1
3518,0,0,0,0,0,0,0,0,0,0,0
3519,0,2,-4,0,0,2,5,0,0,0,1
3520,0,2,-3,0,0,2,4,0,0,0,1
3521,0,0,0,0,0,0,22,0,0,0,0
3522,1,0,2,0,1,0,6,0,0,0,0
3523,0,0,0,0,0,0,12,0,0,0,0
3524,0,1,-3,0,0,1,7,0,0,0,1
3525,1,0,1,0,1,0,1,0,0,0,0
3526,0,0,0,0,0,0,8,0,0,0,0
3527,0,0,0,0,0,0,3,1,0,0,0
3528,0,1,-1,0,0,1,2,0,0,0,1
3529,1,0,1,0,1,0,7,0,0,0,0
3530,0,0,0,0,0,0,3,2,1,0,1
3531,0,0,0,0,0,0,4,0,0,0,0
3532,0,1,-2,0,0,1,1,0,0,0,1
3533,1,1,1,1,1,1,2,0,0,0,0
3534,1,0,1,0,1,0,3,0,0,0,0
3535,1,0,2,0,1,0,5,0,0,0,1
3536,0,0,0,0,0,0,1,0,0,0,0
3537,0,1,-1,0,0,1,8,0,0,0,0
3538,1,0,1,0,1,0,1,1,0,0,1
3539,0,0,0,0,0,0,3,0,0,0,0
3540,0,2,-2,0,0,2,13,0,0,0,0
3541,4,0,4,0,4,0,19,0,0,0,1
